absolute_log_scale_ratio,calibration_time_ms,ce95,coverage95,detected_count,estimated_scale,exact_trace_sum,failure_reason,fit_budget,fit_min_depth_m,fit_rms_px,holdout_min_depth_m,holdout_nll,holdout_positive_depth,holdout_rms_px,holdout_scale,jacobian_rank,k16_vs_exact_scale_relative_error,method,pair_id,projection_basis_time_ms,provenance,random_gain_median_relative_error,random_gain_p95_relative_error,random_trace_mae,random_trace_median_relative_error,random_trace_p95_relative_error,random_trace_raw_negative_count,random_trace_raw_upper_count,sequence,solver_nfev,solver_reason,solver_success,start_index,start_timestamp_ns,stationarity_eta,target_timestamp_ns,tracked_count,valid,valid_disparity_count
0.2359414647289279,0.005836,0.008333333333333415,0.9583333333333334,242,0.12214742432210558,6.000000000000001,,48,0.545407431618176,0.34949595751897555,0.70838493263398,0.5251774040321027,True,0.3106047683860066,0.09647532214412481,6,0.004641692919700069,Raw,V2_03_difficult:1413394887055760384:1413394887255760384,0.040448,formal_public_module_evidence,0.011716547373921082,0.04586018767494556,0.06354884316437345,0.5269622770914919,1.0,7,0,V2_03_difficult,9,OK,True,110,1413394887055760384,2.3871024966963267e-08,1413394887255760384,105,True,123
0.30047998586649927,0.00192,0.008333333333333415,0.9583333333333334,242,0.1302905859435793,6.000000000000001,,48,0.545407431618176,0.34949595751897555,0.70838493263398,0.540351743587692,True,0.3106047683860066,0.09647532214412481,6,0.004641692919700069,Global-DoF,V2_03_difficult:1413394887055760384:1413394887255760384,0.040448,formal_public_module_evidence,0.011716547373921082,0.04586018767494556,0.06354884316437345,0.5269622770914919,1.0,7,0,V2_03_difficult,9,OK,True,110,1413394887055760384,2.3871024966963267e-08,1413394887255760384,105,True,123
0.3089418623630561,1.299137,0.008333333333333415,0.9583333333333334,242,0.13139776659699273,6.000000000000001,,48,0.545407431618176,0.34949595751897555,0.70838493263398,0.5425743511566283,True,0.3106047683860066,0.09647532214412481,6,0.004641692919700069,DPR-Exact-Block,V2_03_difficult:1413394887055760384:1413394887255760384,0.040448,formal_public_module_evidence,0.011716547373921082,0.04586018767494556,0.06354884316437345,0.5269622770914919,1.0,7,0,V2_03_difficult,9,OK,True,110,1413394887055760384,2.3871024966963267e-08,1413394887255760384,105,True,123
0.3042893633347169,0.313758,0.008333333333333415,0.9583333333333334,242,0.13078785851411506,6.000000000000001,,48,0.545407431618176,0.34949595751897555,0.70838493263398,0.541345784783887,True,0.3106047683860066,0.09647532214412481,6,0.004641692919700069,DUC-K16,V2_03_difficult:1413394887055760384:1413394887255760384,0.040448,formal_public_module_evidence,0.011716547373921082,0.04586018767494556,0.06354884316437345,0.5269622770914919,1.0,7,0,V2_03_difficult,9,OK,True,110,1413394887055760384,2.3871024966963267e-08,1413394887255760384,105,True,123
0.2820684511873827,0.108697,0.008333333333333415,0.9583333333333334,242,0.12791368464648065,6.000000000000001,,48,0.545407431618176,0.34949595751897555,0.70838493263398,0.5356995405496785,True,0.3106047683860066,0.09647532214412481,6,0.004641692919700069,Permuted-K16,V2_03_difficult:1413394887055760384:1413394887255760384,0.040448,formal_public_module_evidence,0.011716547373921082,0.04586018767494556,0.06354884316437345,0.5269622770914919,1.0,7,0,V2_03_difficult,9,OK,True,110,1413394887055760384,2.3871024966963267e-08,1413394887255760384,105,True,123
1.0380039387402227,0.006126,0.07499999999999996,0.875,266,4.666133227417359,6.000000000000002,,16,0.7031438757862527,2.160123428745996,0.4137611089007216,6.201783148706629,True,3.6297629110070173,13.175178790122137,6,0.14200643112233913,Raw,V2_03_difficult:1413394887555760384:1413394887755760384,0.039031,formal_public_module_evidence,0.011805946192180339,0.06784110269126745,0.0703830420496179,0.19012799690145168,0.8500449605278196,0,0,V2_03_difficult,5,OK,True,120,1413394887555760384,4.2729866822794997e-08,1413394887755760384,115,True,131
0.830364573961978,0.00206,0.07499999999999996,0.875,266,5.742933202975211,6.000000000000002,,16,0.7031438757862527,2.160123428745996,0.4137611089007216,5.880002134179674,True,3.6297629110070173,13.175178790122137,6,0.14200643112233913,Global-DoF,V2_03_difficult:1413394887555760384:1413394887755760384,0.039031,formal_public_module_evidence,0.011805946192180339,0.06784110269126745,0.0703830420496179,0.19012799690145168,0.8500449605278196,0,0,V2_03_difficult,5,OK,True,120,1413394887555760384,4.2729866822794997e-08,1413394887755760384,115,True,131
0.4136863367599431,0.483332,0.033333333333333326,0.9166666666666666,266,8.711537774037389,6.000000000000002,,16,0.7031438757862527,2.160123428745996,0.4137611089007216,5.5149080680218985,True,3.6297629110070173,13.175178790122137,6,0.14200643112233913,DPR-Exact-Block,V2_03_difficult:1413394887555760384:1413394887755760384,0.039031,formal_public_module_evidence,0.011805946192180339,0.06784110269126745,0.0703830420496179,0.19012799690145168,0.8500449605278196,0,0,V2_03_difficult,5,OK,True,120,1413394887555760384,4.2729866822794997e-08,1413394887755760384,115,True,131
0.5668450117627908,0.178793,0.033333333333333326,0.9166666666666666,266,7.474443385158893,6.000000000000002,,16,0.7031438757862527,2.160123428745996,0.4137611089007216,5.612063700449478,True,3.6297629110070173,13.175178790122137,6,0.14200643112233913,DUC-K16,V2_03_difficult:1413394887555760384:1413394887755760384,0.039031,formal_public_module_evidence,0.011805946192180339,0.06784110269126745,0.0703830420496179,0.19012799690145168,0.8500449605278196,0,0,V2_03_difficult,5,OK,True,120,1413394887555760384,4.2729866822794997e-08,1413394887755760384,115,True,131
0.785496245903835,0.069386,0.07499999999999996,0.875,266,6.006477191320436,6.000000000000002,,16,0.7031438757862527,2.160123428745996,0.4137611089007216,5.824210668941429,True,3.6297629110070173,13.175178790122137,6,0.14200643112233913,Permuted-K16,V2_03_difficult:1413394887555760384:1413394887755760384,0.039031,formal_public_module_evidence,0.011805946192180339,0.06784110269126745,0.0703830420496179,0.19012799690145168,0.8500449605278196,0,0,V2_03_difficult,5,OK,True,120,1413394887555760384,4.2729866822794997e-08,1413394887755760384,115,True,131
0.1297157329647986,0.005916,0.008333333333333415,0.9583333333333334,266,10.514130083546027,6.0,,48,0.3919788856373834,3.242549935397453,0.4139406231056548,5.06894222112981,True,3.038919944524297,9.235034429227555,6,0.04690608493322257,Raw,V2_03_difficult:1413394887555760384:1413394887755760384,0.039101,formal_public_module_evidence,0.012483365528981327,0.03566681840964802,0.05067511309795834,0.49295928169781467,1.7988949718890253,4,0,V2_03_difficult,5,OK,True,120,1413394887555760384,1.2032830485703199e-08,1413394887755760384,115,True,131
