absolute_log_scale_ratio,calibration_time_ms,ce95,coverage95,detected_count,estimated_scale,exact_trace_sum,failure_reason,fit_budget,fit_min_depth_m,fit_rms_px,holdout_min_depth_m,holdout_nll,holdout_positive_depth,holdout_rms_px,holdout_scale,jacobian_rank,k16_vs_exact_scale_relative_error,method,pair_id,projection_basis_time_ms,provenance,random_gain_median_relative_error,random_gain_p95_relative_error,random_trace_mae,random_trace_median_relative_error,random_trace_p95_relative_error,random_trace_raw_negative_count,random_trace_raw_upper_count,sequence,solver_nfev,solver_reason,solver_success,start_index,start_timestamp_ns,stationarity_eta,target_timestamp_ns,tracked_count,valid,valid_disparity_count
0.5540904557470506,0.006458,0.07499999999999996,0.875,372,0.003219632759430307,6.0,,16,1.4412664592632085,0.05674180786184299,1.2606802527760153,-2.1602535767146116,True,0.0748552702312057,0.00560331148138683,6,0.1454585738203127,Raw,V1_01_easy:1403715278262142976:1403715278462142976,0.060021,formal_public_module_evidence,0.017721985410837027,0.06502467782688467,0.07906526146198942,0.17653139919288058,0.5454276772485515,0,0,V1_01_easy,8,OK,True,100,1403715278262142976,3.825226777263506e-08,1403715278462142976,315,True,317
0.3464510909688063,0.002081,0.033333333333333326,0.9166666666666666,372,0.003962624934683454,6.0,,16,1.4412664592632085,0.05674180786184299,1.2606802527760153,-2.2789312118124436,True,0.0748552702312057,0.00560331148138683,6,0.1454585738203127,Global-DoF,V1_01_easy:1403715278262142976:1403715278462142976,0.060021,formal_public_module_evidence,0.017721985410837027,0.06502467782688467,0.07906526146198942,0.17653139919288058,0.5454276772485515,0,0,V1_01_easy,8,OK,True,100,1403715278262142976,3.825226777263506e-08,1403715278462142976,315,True,317
0.030145407910974645,0.507842,0.008333333333333415,0.9583333333333334,372,0.005436917971828084,6.0,,16,1.4412664592632085,0.05674180786184299,1.2606802527760153,-2.3460614804620743,True,0.0748552702312057,0.00560331148138683,6,0.1454585738203127,DPR-Exact-Block,V1_01_easy:1403715278262142976:1403715278462142976,0.060021,formal_public_module_evidence,0.017721985410837027,0.06502467782688467,0.07906526146198942,0.17653139919288058,0.5454276772485515,0,0,V1_01_easy,8,OK,True,100,1403715278262142976,3.825226777263506e-08,1403715278462142976,315,True,317
0.18733570548954492,0.241819,0.008333333333333415,0.9583333333333334,372,0.0046460716376679435,6.0,,16,1.4412664592632085,0.05674180786184299,1.2606802527760153,-2.327824070438052,True,0.0748552702312057,0.00560331148138683,6,0.1454585738203127,DUC-K16,V1_01_easy:1403715278262142976:1403715278462142976,0.060021,formal_public_module_evidence,0.017721985410837027,0.06502467782688467,0.07906526146198942,0.17653139919288058,0.5454276772485515,0,0,V1_01_easy,8,OK,True,100,1403715278262142976,3.825226777263506e-08,1403715278462142976,315,True,317
0.3359095238366328,0.076687,0.033333333333333326,0.9166666666666666,372,0.004004618159779997,6.0,,16,1.4412664592632085,0.05674180786184299,1.2606802527760153,-2.2832175537646084,True,0.0748552702312057,0.00560331148138683,6,0.1454585738203127,Permuted-K16,V1_01_easy:1403715278262142976:1403715278462142976,0.060021,formal_public_module_evidence,0.017721985410837027,0.06502467782688467,0.07906526146198942,0.17653139919288058,0.5454276772485515,0,0,V1_01_easy,8,OK,True,100,1403715278262142976,3.825226777263506e-08,1403715278462142976,315,True,317
0.19154430557584318,0.006393,0.050000000000000044,1.0,372,0.0036298585745254525,6.0,,48,1.2442000310666939,0.06024830764864232,1.2614173193878944,-2.955001483307393,True,0.054745891805708394,0.0029971126696023294,6,0.035573996159257604,Raw,V1_01_easy:1403715278262142976:1403715278462142976,0.040859,formal_public_module_evidence,0.013375253489117722,0.047903445925580476,0.06517457287246585,0.5319631513378471,1.4766346643477224,3,0,V1_01_easy,4,OK,True,100,1403715278262142976,1.1564613085821015e-11,1403715278462142976,315,True,317
0.25608282671341415,0.002043,0.050000000000000044,1.0,372,0.003871849146160482,6.0,,48,1.2442000310666939,0.06024830764864232,1.2614173193878944,-2.9420681522906613,True,0.054745891805708394,0.0029971126696023294,6,0.035573996159257604,Global-DoF,V1_01_easy:1403715278262142976:1403715278462142976,0.040859,formal_public_module_evidence,0.013375253489117722,0.047903445925580476,0.06517457287246585,0.5319631513378471,1.4766346643477224,3,0,V1_01_easy,4,OK,True,100,1403715278262142976,1.1564613085821015e-11,1403715278462142976,315,True,317
0.36480457549841766,1.319884,0.050000000000000044,1.0,372,0.004316539144621481,6.0,,48,1.2442000310666939,0.06024830764864232,1.2614173193878944,-2.9130919281489702,True,0.054745891805708394,0.0029971126696023294,6,0.035573996159257604,DPR-Exact-Block,V1_01_easy:1403715278262142976:1403715278462142976,0.040859,formal_public_module_evidence,0.013375253489117722,0.047903445925580476,0.06517457287246585,0.5319631513378471,1.4766346643477224,3,0,V1_01_easy,4,OK,True,100,1403715278262142976,1.1564613085821015e-11,1403715278462142976,315,True,317
0.32858240621003254,0.326519,0.050000000000000044,1.0,372,0.004162982597669431,6.0,,48,1.2442000310666939,0.06024830764864232,1.2614173193878944,-2.9237028266487193,True,0.054745891805708394,0.0029971126696023294,6,0.035573996159257604,DUC-K16,V1_01_easy:1403715278262142976:1403715278462142976,0.040859,formal_public_module_evidence,0.013375253489117722,0.047903445925580476,0.06517457287246585,0.5319631513378471,1.4766346643477224,3,0,V1_01_easy,4,OK,True,100,1403715278262142976,1.1564613085821015e-11,1403715278462142976,315,True,317
0.26547176737949846,0.107042,0.050000000000000044,1.0,372,0.00390837289943428,6.0,,48,1.2442000310666939,0.06024830764864232,1.2614173193878944,-2.939912970838906,True,0.054745891805708394,0.0029971126696023294,6,0.035573996159257604,Permuted-K16,V1_01_easy:1403715278262142976:1403715278462142976,0.040859,formal_public_module_evidence,0.013375253489117722,0.047903445925580476,0.06517457287246585,0.5319631513378471,1.4766346643477224,3,0,V1_01_easy,4,OK,True,100,1403715278262142976,1.1564613085821015e-11,1403715278462142976,315,True,317
