absolute_log_scale_ratio,calibration_time_ms,ce95,coverage95,detected_count,estimated_scale,exact_trace_sum,failure_reason,fit_budget,fit_min_depth_m,fit_rms_px,holdout_min_depth_m,holdout_nll,holdout_positive_depth,holdout_rms_px,holdout_scale,jacobian_rank,k16_vs_exact_scale_relative_error,method,pair_id,projection_basis_time_ms,provenance,random_gain_median_relative_error,random_gain_p95_relative_error,random_trace_mae,random_trace_median_relative_error,random_trace_p95_relative_error,random_trace_raw_negative_count,random_trace_raw_upper_count,sequence,solver_nfev,solver_reason,solver_success,start_index,start_timestamp_ns,stationarity_eta,target_timestamp_ns,tracked_count,valid,valid_disparity_count
5.81555072883859,0.00635,0.2833333333333333,0.6666666666666666,285,8.597724842355096e-05,6.0,,16,1.7628664217275385,0.009272391731562626,0.3802260613128038,327.95255321673045,True,0.1698331897297882,0.028843312333794235,6,0.04590164256533269,Raw,V1_03_difficult:1403715891584058112:1403715891784058112,0.061689,formal_public_module_evidence,0.020920051547435592,0.052424223598709324,0.07690824011422058,0.21650336464838324,0.7340724519584753,0,0,V1_03_difficult,4,OK,True,100,1403715891584058112,3.2182131052974852e-12,1403715891784058112,122,True,122
5.607911364060346,0.002223,0.24166666666666659,0.7083333333333334,285,0.00010581815190590887,6.0,,16,1.7628664217275385,0.009272391731562626,0.3802260613128038,265.25842308146247,True,0.1698331897297882,0.028843312333794235,6,0.04590164256533269,Global-DoF,V1_03_difficult:1403715891584058112:1403715891784058112,0.061689,formal_public_module_evidence,0.020920051547435592,0.052424223598709324,0.07690824011422058,0.21650336464838324,0.7340724519584753,0,0,V1_03_difficult,4,OK,True,100,1403715891584058112,3.2182131052974852e-12,1403715891784058112,122,True,122
5.511217013320139,0.509912,0.24166666666666659,0.7083333333333334,285,0.00011656119610640523,6.0,,16,1.7628664217275385,0.009272391731562626,0.3802260613128038,240.23287931804165,True,0.1698331897297882,0.028843312333794235,6,0.04590164256533269,DPR-Exact-Block,V1_03_difficult:1403715891584058112:1403715891784058112,0.061689,formal_public_module_evidence,0.020920051547435592,0.052424223598709324,0.07690824011422058,0.21650336464838324,0.7340724519584753,0,0,V1_03_difficult,4,OK,True,100,1403715891584058112,3.2182131052974852e-12,1403715891784058112,122,True,122
5.466337684062999,0.239057,0.24166666666666659,0.7083333333333334,285,0.00012191154646706908,6.0,,16,1.7628664217275385,0.009272391731562626,0.3802260613128038,229.4177913061109,True,0.1698331897297882,0.028843312333794235,6,0.04590164256533269,DUC-K16,V1_03_difficult:1403715891584058112:1403715891784058112,0.061689,formal_public_module_evidence,0.020920051547435592,0.052424223598709324,0.07690824011422058,0.21650336464838324,0.7340724519584753,0,0,V1_03_difficult,4,OK,True,100,1403715891584058112,3.2182131052974852e-12,1403715891784058112,122,True,122
5.48842287405054,0.075029,0.24166666666666659,0.7083333333333334,285,0.00011924862065016883,6.0,,16,1.7628664217275385,0.009272391731562626,0.3802260613128038,234.67901492987642,True,0.1698331897297882,0.028843312333794235,6,0.04590164256533269,Permuted-K16,V1_03_difficult:1403715891584058112:1403715891784058112,0.061689,formal_public_module_evidence,0.020920051547435592,0.052424223598709324,0.07690824011422058,0.21650336464838324,0.7340724519584753,0,0,V1_03_difficult,4,OK,True,100,1403715891584058112,3.2182131052974852e-12,1403715891784058112,122,True,122
0.2910116123291476,0.006079,0.07499999999999996,0.875,285,0.00029143091250792184,6.0,,48,0.3781019102279381,0.017071347706256873,0.3797933711354901,-4.965050402085924,True,0.019745138153464507,0.0003898704806993998,6,0.00566869836510997,Raw,V1_03_difficult:1403715891584058112:1403715891784058112,0.041896,formal_public_module_evidence,0.01838726224767795,0.044011392315339834,0.06836631437453768,0.7722217006635319,1.8041431598296862,4,0,V1_03_difficult,4,OK,True,100,1403715891584058112,2.5832376684258598e-12,1403715891784058112,122,True,122
0.22647309119157616,0.002071,0.07499999999999996,0.875,285,0.00031085964000845,6.0,,48,0.3781019102279381,0.017071347706256873,0.3797933711354901,-4.984123138361034,True,0.019745138153464507,0.0003898704806993998,6,0.00566869836510997,Global-DoF,V1_03_difficult:1403715891584058112:1403715891784058112,0.041896,formal_public_module_evidence,0.01838726224767795,0.044011392315339834,0.06836631437453768,0.7722217006635319,1.8041431598296862,4,0,V1_03_difficult,4,OK,True,100,1403715891584058112,2.5832376684258598e-12,1403715891784058112,122,True,122
0.23342730292801406,1.303312,0.07499999999999996,0.875,285,0.0003087053556083972,6.0,,48,0.3781019102279381,0.017071347706256873,0.3797933711354901,-4.982325197393904,True,0.019745138153464507,0.0003898704806993998,6,0.00566869836510997,DPR-Exact-Block,V1_03_difficult:1403715891584058112:1403715891784058112,0.041896,formal_public_module_evidence,0.01838726224767795,0.044011392315339834,0.06836631437453768,0.7722217006635319,1.8041431598296862,4,0,V1_03_difficult,4,OK,True,100,1403715891584058112,2.5832376684258598e-12,1403715891784058112,122,True,122
0.22777461117088266,0.320503,0.07499999999999996,0.875,285,0.0003104553131530352,6.0,,48,0.3781019102279381,0.017071347706256873,0.3797933711354901,-4.983791269796741,True,0.019745138153464507,0.0003898704806993998,6,0.00566869836510997,DUC-K16,V1_03_difficult:1403715891584058112:1403715891784058112,0.041896,formal_public_module_evidence,0.01838726224767795,0.044011392315339834,0.06836631437453768,0.7722217006635319,1.8041431598296862,4,0,V1_03_difficult,4,OK,True,100,1403715891584058112,2.5832376684258598e-12,1403715891784058112,122,True,122
0.19779466745783872,0.106275,0.07499999999999996,0.875,285,0.00031990366888438073,6.0,,48,0.3781019102279381,0.017071347706256873,0.3797933711354901,-4.990901448948144,True,0.019745138153464507,0.0003898704806993998,6,0.00566869836510997,Permuted-K16,V1_03_difficult:1403715891584058112:1403715891784058112,0.041896,formal_public_module_evidence,0.01838726224767795,0.044011392315339834,0.06836631437453768,0.7722217006635319,1.8041431598296862,4,0,V1_03_difficult,4,OK,True,100,1403715891584058112,2.5832376684258598e-12,1403715891784058112,122,True,122
