absolute_log_scale_ratio,calibration_time_ms,ce95,coverage95,detected_count,estimated_scale,exact_trace_sum,failure_reason,fit_budget,fit_min_depth_m,fit_rms_px,holdout_min_depth_m,holdout_nll,holdout_positive_depth,holdout_rms_px,holdout_scale,jacobian_rank,k16_vs_exact_scale_relative_error,method,pair_id,projection_basis_time_ms,provenance,random_gain_median_relative_error,random_gain_p95_relative_error,random_trace_mae,random_trace_median_relative_error,random_trace_p95_relative_error,random_trace_raw_negative_count,random_trace_raw_upper_count,sequence,solver_nfev,solver_reason,solver_success,start_index,start_timestamp_ns,stationarity_eta,target_timestamp_ns,tracked_count,valid,valid_disparity_count
,,,,160,,,INSUFFICIENT_TRACKS,16,,,,,,,,,,Raw,V1_02_medium:1403715528912143104:1403715529112143104,,formal_public_module_evidence,,,,,,,,V1_02_medium,,,,100,1403715528912143104,,1403715529112143104,48,False,87
,,,,160,,,INSUFFICIENT_TRACKS,16,,,,,,,,,,Global-DoF,V1_02_medium:1403715528912143104:1403715529112143104,,formal_public_module_evidence,,,,,,,,V1_02_medium,,,,100,1403715528912143104,,1403715529112143104,48,False,87
,,,,160,,,INSUFFICIENT_TRACKS,16,,,,,,,,,,DPR-Exact-Block,V1_02_medium:1403715528912143104:1403715529112143104,,formal_public_module_evidence,,,,,,,,V1_02_medium,,,,100,1403715528912143104,,1403715529112143104,48,False,87
,,,,160,,,INSUFFICIENT_TRACKS,16,,,,,,,,,,DUC-K16,V1_02_medium:1403715528912143104:1403715529112143104,,formal_public_module_evidence,,,,,,,,V1_02_medium,,,,100,1403715528912143104,,1403715529112143104,48,False,87
,,,,160,,,INSUFFICIENT_TRACKS,16,,,,,,,,,,Permuted-K16,V1_02_medium:1403715528912143104:1403715529112143104,,formal_public_module_evidence,,,,,,,,V1_02_medium,,,,100,1403715528912143104,,1403715529112143104,48,False,87
,,,,160,,,INSUFFICIENT_TRACKS,48,,,,,,,,,,Raw,V1_02_medium:1403715528912143104:1403715529112143104,,formal_public_module_evidence,,,,,,,,V1_02_medium,,,,100,1403715528912143104,,1403715529112143104,48,False,87
,,,,160,,,INSUFFICIENT_TRACKS,48,,,,,,,,,,Global-DoF,V1_02_medium:1403715528912143104:1403715529112143104,,formal_public_module_evidence,,,,,,,,V1_02_medium,,,,100,1403715528912143104,,1403715529112143104,48,False,87
,,,,160,,,INSUFFICIENT_TRACKS,48,,,,,,,,,,DPR-Exact-Block,V1_02_medium:1403715528912143104:1403715529112143104,,formal_public_module_evidence,,,,,,,,V1_02_medium,,,,100,1403715528912143104,,1403715529112143104,48,False,87
,,,,160,,,INSUFFICIENT_TRACKS,48,,,,,,,,,,DUC-K16,V1_02_medium:1403715528912143104:1403715529112143104,,formal_public_module_evidence,,,,,,,,V1_02_medium,,,,100,1403715528912143104,,1403715529112143104,48,False,87
,,,,160,,,INSUFFICIENT_TRACKS,48,,,,,,,,,,Permuted-K16,V1_02_medium:1403715528912143104:1403715529112143104,,formal_public_module_evidence,,,,,,,,V1_02_medium,,,,100,1403715528912143104,,1403715529112143104,48,False,87
0.468344034599535,0.006517,0.033333333333333326,0.9166666666666666,351,0.03463976953117375,6.000000000000001,,16,1.6577374414760242,0.18611762283882133,1.6651348148259428,0.07247106859337864,True,0.23522696863107978,0.05533172677136699,6,0.17475576500928702,Raw,V1_02_medium:1403715529412143104:1403715529612143104,0.059759,formal_public_module_evidence,0.019198075118508073,0.09151548870272253,0.10339672531772914,0.2977125813315825,0.7804874406710335,0,0,V1_02_medium,4,OK,True,110,1403715529412143104,3.190276609454267e-10,1403715529612143104,198,True,266
