absolute_log_scale_ratio,calibration_time_ms,ce95,coverage95,detected_count,estimated_scale,exact_trace_sum,failure_reason,fit_budget,fit_min_depth_m,fit_rms_px,holdout_min_depth_m,holdout_nll,holdout_positive_depth,holdout_rms_px,holdout_scale,jacobian_rank,k16_vs_exact_scale_relative_error,method,pair_id,projection_basis_time_ms,provenance,random_gain_median_relative_error,random_gain_p95_relative_error,random_trace_mae,random_trace_median_relative_error,random_trace_p95_relative_error,random_trace_raw_negative_count,random_trace_raw_upper_count,sequence,solver_nfev,solver_reason,solver_success,start_index,start_timestamp_ns,stationarity_eta,target_timestamp_ns,tracked_count,valid,valid_disparity_count
1.2812528283131084,0.006537,0.2833333333333333,0.6666666666666666,202,0.06159248719907784,6.0,,16,1.4625848875156078,0.24817833748955173,1.4221944063845577,2.651810210908238,True,0.4709603955837063,0.22180369420836113,6,0.014163350777870343,Raw,V2_02_medium:1413393891005760512:1413393891205760512,0.06085,formal_public_module_evidence,0.02332477828500157,0.06777339707292523,0.10643403299490278,0.40954333376896745,0.86223588389042,1,0,V2_02_medium,4,OK,True,100,1413393891005760512,3.1793166149448576e-11,1413393891205760512,146,True,160
1.0736134635348638,0.002399,0.2833333333333333,0.6666666666666666,202,0.07580613809117273,6.0,,16,1.4625848875156078,0.24817833748955173,1.4221944063845577,2.1842342279177314,True,0.4709603955837063,0.22180369420836113,6,0.014163350777870343,Global-DoF,V2_02_medium:1413393891005760512:1413393891205760512,0.06085,formal_public_module_evidence,0.02332477828500157,0.06777339707292523,0.10643403299490278,0.40954333376896745,0.86223588389042,1,0,V2_02_medium,4,OK,True,100,1413393891005760512,3.1793166149448576e-11,1413393891205760512,146,True,160
1.1038572835018707,0.530646,0.2833333333333333,0.6666666666666666,202,0.07354779351923194,6.0,,16,1.4625848875156078,0.24817833748955173,1.4221944063845577,2.243833555983154,True,0.4709603955837063,0.22180369420836113,6,0.014163350777870343,DPR-Exact-Block,V2_02_medium:1413393891005760512:1413393891205760512,0.06085,formal_public_module_evidence,0.02332477828500157,0.06777339707292523,0.10643403299490278,0.40954333376896745,0.86223588389042,1,0,V2_02_medium,4,OK,True,100,1413393891005760512,3.1793166149448576e-11,1413393891205760512,146,True,160
1.1181218917663012,0.244511,0.2833333333333333,0.6666666666666666,202,0.07250611032068068,6.0,,16,1.4625848875156078,0.24817833748955173,1.4221944063845577,2.272896103333696,True,0.4709603955837063,0.22180369420836113,6,0.014163350777870343,DUC-K16,V2_02_medium:1413393891005760512:1413393891205760512,0.06085,formal_public_module_evidence,0.02332477828500157,0.06777339707292523,0.10643403299490278,0.40954333376896745,0.86223588389042,1,0,V2_02_medium,4,OK,True,100,1413393891005760512,3.1793166149448576e-11,1413393891205760512,146,True,160
1.094952078924629,0.077846,0.2833333333333333,0.6666666666666666,202,0.07420567661083342,6.0,,16,1.4625848875156078,0.24817833748955173,1.4221944063845577,2.2260018808402404,True,0.4709603955837063,0.22180369420836113,6,0.014163350777870343,Permuted-K16,V2_02_medium:1413393891005760512:1413393891205760512,0.06085,formal_public_module_evidence,0.02332477828500157,0.06777339707292523,0.10643403299490278,0.40954333376896745,0.86223588389042,1,0,V2_02_medium,4,OK,True,100,1413393891005760512,3.1793166149448576e-11,1413393891205760512,146,True,160
0.3179720025510006,0.006658,0.008333333333333415,0.9583333333333334,202,0.4241601614163071,6.0,,48,1.4449727906722765,0.6512757952022377,1.432007957520769,1.7078560702448098,True,0.5555436588404291,0.30862875687781105,6,0.04814584143793488,Raw,V2_02_medium:1413393891005760512:1413393891205760512,0.042816,formal_public_module_evidence,0.01285099052541988,0.04923725039485574,0.06522416590606049,0.46130392747963617,1.3638444861784988,5,0,V2_02_medium,4,OK,True,100,1413393891005760512,1.4973620266685562e-09,1413393891205760512,146,True,160
0.38251052368857175,0.001984,0.008333333333333415,0.9583333333333334,202,0.45243750551072753,6.0,,48,1.4449727906722765,0.6512757952022377,1.432007957520769,1.7269181438997727,True,0.5555436588404291,0.30862875687781105,6,0.04814584143793488,Global-DoF,V2_02_medium:1413393891005760512:1413393891205760512,0.042816,formal_public_module_evidence,0.01285099052541988,0.04923725039485574,0.06522416590606049,0.46130392747963617,1.3638444861784988,5,0,V2_02_medium,4,OK,True,100,1413393891005760512,1.4973620266685562e-09,1413393891205760512,146,True,160
0.4312710754598967,1.361549,0.008333333333333415,0.9583333333333334,202,0.47504531334704186,6.0,,48,1.4449727906722765,0.6512757952022377,1.432007957520769,1.7432147572779002,True,0.5555436588404291,0.30862875687781105,6,0.04814584143793488,DPR-Exact-Block,V2_02_medium:1413393891005760512:1413393891205760512,0.042816,formal_public_module_evidence,0.01285099052541988,0.04923725039485574,0.06522416590606049,0.46130392747963617,1.3638444861784988,5,0,V2_02_medium,4,OK,True,100,1413393891005760512,1.4973620266685562e-09,1413393891205760512,146,True,160
0.3819276247458582,0.342686,0.008333333333333415,0.9583333333333334,202,0.4521738570148011,6.0,,48,1.4449727906722765,0.6512757952022377,1.432007957520769,1.7267329834638148,True,0.5555436588404291,0.30862875687781105,6,0.04814584143793488,DUC-K16,V2_02_medium:1413393891005760512:1413393891205760512,0.042816,formal_public_module_evidence,0.01285099052541988,0.04923725039485574,0.06522416590606049,0.46130392747963617,1.3638444861784988,5,0,V2_02_medium,4,OK,True,100,1413393891005760512,1.4973620266685562e-09,1413393891205760512,146,True,160
0.37054043161928035,0.114045,0.008333333333333415,0.9583333333333334,202,0.4470540712952115,6.0,,48,1.4449727906722765,0.6512757952022377,1.432007957520769,1.7231624764078723,True,0.5555436588404291,0.30862875687781105,6,0.04814584143793488,Permuted-K16,V2_02_medium:1413393891005760512:1413393891205760512,0.042816,formal_public_module_evidence,0.01285099052541988,0.04923725039485574,0.06522416590606049,0.46130392747963617,1.3638444861784988,5,0,V2_02_medium,4,OK,True,100,1413393891005760512,1.4973620266685562e-09,1413393891205760512,146,True,160
